exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9713035	0.00884481085342393	0.00415201233632091	0.0331512459198659
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9775039	0.0089115485872763	0.00416992594610192	0.0325898619315492
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9797329	0.00898223163348243	0.00415911872253262	0.030799944409121
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9801498	0.00899878119005415	0.00415863318114922	0.0304735967673388
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9836924	0.0089566451764233	0.00415876373087517	0.0312652963154739
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9841150	0.00893544300144201	0.00415910123534004	0.0316814220433385
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9852322	0.00894491345066739	0.00415892600954349	0.0314939753730023
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9878655	0.0089961376032652	0.00416099650361995	0.0306170061669348
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9883633	0.00897708825578392	0.00415794043303963	0.0308483970135475
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9909541	0.00897031749753852	0.00415816950422648	0.030984199148079
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9920526	0.00895153495984699	0.00416172690575415	0.0314826412825062
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9938050	0.00909389793812006	0.0041515507982521	0.0284892876128443
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9949875	0.00896261112672799	0.00415881045325685	0.0311547863257488
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9950097	0.00902085914065769	0.00415786137525264	0.0300378342759208
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9979383	0.00897368311815029	0.0041583356063911	0.0309279275356235
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9979428	0.00899564633043086	0.00415861875149509	0.0305309354403713
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	All	0.00897284807306313	0.00415512636636072	0.0308141450138799
